date	model	fcst_var	fcst_lead	vx_mask	fcst_thresh	interp_pnts	fss
2024-05-18 09:00:00	NAMnest_mem000	REFC	090000	CONUS	>=30	25	0.34715
2024-05-18 09:00:00	NAMnest_mem000	REFC	570000	CONUS	>=50	361	0.0012809
2024-05-18 10:00:00	NAMnest_mem000	REFC	580000	CONUS	>=50	25	0.00010152
2024-05-18 10:00:00	NAMnest_mem000	REFC	580000	CONUS	>=20	9	0.28493
2024-05-18 10:00:00	NAMnest_mem000	REFC	580000	CONUS	>=40	25	0.046095
2024-05-18 10:00:00	NAMnest_mem000	REFC	580000	CONUS	>=30	9	0.18762
2024-05-18 10:00:00	NAMnest_mem000	REFC	580000	CONUS	>=40	729	0.13475
2024-05-18 10:00:00	NAMnest_mem000	REFC	580000	CONUS	>=30	729	0.33881
2024-05-18 10:00:00	NAMnest_mem000	REFC	580000	CONUS	>=20	729	0.42013
2024-05-18 10:00:00	NAMnest_mem000	REFC	580000	CONUS	>=50	361	0.0047482
2024-05-18 10:00:00	NAMnest_mem000	REFC	580000	CONUS	>=40	361	0.10632
2024-05-18 10:00:00	NAMnest_mem000	REFC	580000	CONUS	>=30	361	0.3042
2024-05-18 10:00:00	NAMnest_mem000	REFC	580000	CONUS	>=20	361	0.39054
2024-05-18 10:00:00	NAMnest_mem000	REFC	580000	CONUS	>=50	81	0.00043844
2024-05-18 10:00:00	NAMnest_mem000	REFC	580000	CONUS	>=50	9	0.0
2024-05-18 10:00:00	NAMnest_mem000	REFC	580000	CONUS	>=30	81	0.24633
2024-05-18 10:00:00	NAMnest_mem000	REFC	580000	CONUS	>=20	25	0.30607
2024-05-18 10:00:00	NAMnest_mem000	REFC	580000	CONUS	>=30	25	0.20973
2024-05-18 10:00:00	NAMnest_mem000	REFC	580000	CONUS	>=40	9	0.038393
2024-05-18 10:00:00	NAMnest_mem000	REFC	580000	CONUS	>=40	81	0.062738
2024-05-18 10:00:00	NAMnest_mem000	REFC	580000	CONUS	>=20	81	0.33855
2024-05-18 10:00:00	NAMnest_mem000	REFC	100000	CONUS	>=20	9	0.42999
2024-05-18 10:00:00	NAMnest_mem000	REFC	340000	CONUS	>=20	9	0.28956
2024-05-18 10:00:00	NAMnest_mem000	REFC	100000	CONUS	>=20	25	0.46287
2024-05-18 10:00:00	NAMnest_mem000	REFC	100000	CONUS	>=30	25	0.33975
2024-05-18 10:00:00	NAMnest_mem000	REFC	100000	CONUS	>=40	25	0.072007
2024-05-18 10:00:00	NAMnest_mem000	REFC	100000	CONUS	>=50	25	0.00062466
2024-05-18 10:00:00	NAMnest_mem000	REFC	100000	CONUS	>=20	81	0.51473
2024-05-18 10:00:00	NAMnest_mem000	REFC	100000	CONUS	>=30	81	0.40736
2024-05-18 10:00:00	NAMnest_mem000	REFC	100000	CONUS	>=40	81	0.1088
2024-05-18 10:00:00	NAMnest_mem000	REFC	580000	CONUS	>=50	729	0.014163
2024-05-18 10:00:00	NAMnest_mem000	REFC	100000	CONUS	>=20	361	0.6015
2024-05-18 10:00:00	NAMnest_mem000	REFC	100000	CONUS	>=30	361	0.53225
2024-05-18 10:00:00	NAMnest_mem000	REFC	100000	CONUS	>=40	361	0.21223
2024-05-18 10:00:00	NAMnest_mem000	REFC	100000	CONUS	>=50	361	0.033526
2024-05-18 10:00:00	NAMnest_mem000	REFC	100000	CONUS	>=20	729	0.64949
2024-05-18 10:00:00	NAMnest_mem000	REFC	100000	CONUS	>=30	729	0.60415
2024-05-18 10:00:00	NAMnest_mem000	REFC	100000	CONUS	>=40	729	0.27936
2024-05-18 10:00:00	NAMnest_mem000	REFC	100000	CONUS	>=50	729	0.088543
2024-05-18 10:00:00	NAMnest_mem000	REFC	340000	CONUS	>=30	9	0.14717
2024-05-18 10:00:00	NAMnest_mem000	REFC	340000	CONUS	>=40	9	0.053092
2024-05-18 10:00:00	NAMnest_mem000	REFC	100000	CONUS	>=50	81	0.0030164
2024-05-18 10:00:00	NAMnest_mem000	REFC	340000	CONUS	>=20	25	0.31137
2024-05-18 10:00:00	NAMnest_mem000	REFC	340000	CONUS	>=50	9	0.0
2024-05-18 10:00:00	NAMnest_mem000	REFC	100000	CONUS	>=30	9	0.3017
2024-05-18 10:00:00	NAMnest_mem000	REFC	100000	CONUS	>=40	9	0.056587
2024-05-18 10:00:00	NAMnest_mem000	REFC	100000	CONUS	>=50	9	0.00025384
2024-05-18 10:00:00	NAMnest_mem000	REFC	340000	CONUS	>=50	729	0.11523
2024-05-18 10:00:00	NAMnest_mem000	REFC	340000	CONUS	>=40	729	0.20895
2024-05-18 10:00:00	NAMnest_mem000	REFC	340000	CONUS	>=30	729	0.30205
2024-05-18 10:00:00	NAMnest_mem000	REFC	340000	CONUS	>=20	729	0.4317
2024-05-18 10:00:00	NAMnest_mem000	REFC	340000	CONUS	>=50	361	0.052097
2024-05-18 10:00:00	NAMnest_mem000	REFC	340000	CONUS	>=20	361	0.39888
2024-05-18 10:00:00	NAMnest_mem000	REFC	340000	CONUS	>=30	361	0.26083
2024-05-18 10:00:00	NAMnest_mem000	REFC	340000	CONUS	>=50	81	0.0042568
2024-05-18 10:00:00	NAMnest_mem000	REFC	340000	CONUS	>=40	81	0.083788
2024-05-18 10:00:00	NAMnest_mem000	REFC	340000	CONUS	>=30	81	0.19779
2024-05-18 10:00:00	NAMnest_mem000	REFC	340000	CONUS	>=20	81	0.34436
2024-05-18 10:00:00	NAMnest_mem000	REFC	340000	CONUS	>=50	25	0.00018376
2024-05-18 10:00:00	NAMnest_mem000	REFC	340000	CONUS	>=40	25	0.061848
2024-05-18 10:00:00	NAMnest_mem000	REFC	340000	CONUS	>=40	361	0.15246
2024-05-18 10:00:00	NAMnest_mem000	REFC	340000	CONUS	>=30	25	0.16584
2024-05-18 11:00:00	NAMnest_mem000	REFC	110000	CONUS	>=40	361	0.18643
2024-05-18 11:00:00	NAMnest_mem000	REFC	110000	CONUS	>=50	361	0.15259
2024-05-18 11:00:00	NAMnest_mem000	REFC	110000	CONUS	>=20	729	0.64028
2024-05-18 11:00:00	NAMnest_mem000	REFC	110000	CONUS	>=40	729	0.24846
2024-05-18 11:00:00	NAMnest_mem000	REFC	110000	CONUS	>=30	729	0.55012
2024-05-18 11:00:00	NAMnest_mem000	REFC	110000	CONUS	>=30	361	0.4823
2024-05-18 11:00:00	NAMnest_mem000	REFC	110000	CONUS	>=50	729	0.25392
2024-05-18 11:00:00	NAMnest_mem000	REFC	350000	CONUS	>=50	729	0.16766
2024-05-18 11:00:00	NAMnest_mem000	REFC	110000	CONUS	>=20	361	0.59517
2024-05-18 11:00:00	NAMnest_mem000	REFC	110000	CONUS	>=50	25	0.0092643
2024-05-18 11:00:00	NAMnest_mem000	REFC	110000	CONUS	>=40	81	0.10727
2024-05-18 11:00:00	NAMnest_mem000	REFC	110000	CONUS	>=30	81	0.37461
2024-05-18 11:00:00	NAMnest_mem000	REFC	110000	CONUS	>=20	81	0.51281
2024-05-18 11:00:00	NAMnest_mem000	REFC	110000	CONUS	>=40	25	0.07595
2024-05-18 11:00:00	NAMnest_mem000	REFC	110000	CONUS	>=30	25	0.31775
2024-05-18 11:00:00	NAMnest_mem000	REFC	110000	CONUS	>=20	25	0.46314
2024-05-18 11:00:00	NAMnest_mem000	REFC	110000	CONUS	>=50	9	0.0036635
2024-05-18 11:00:00	NAMnest_mem000	REFC	110000	CONUS	>=30	9	0.28532
2024-05-18 11:00:00	NAMnest_mem000	REFC	110000	CONUS	>=20	9	0.43151
2024-05-18 11:00:00	NAMnest_mem000	REFC	110000	CONUS	>=50	81	0.038179
2024-05-18 11:00:00	NAMnest_mem000	REFC	110000	CONUS	>=40	9	0.061428
2024-05-18 11:00:00	NAMnest_mem000	REFC	590000	CONUS	>=30	9	0.19843
2024-05-18 11:00:00	NAMnest_mem000	REFC	590000	CONUS	>=20	9	0.29676
2024-05-18 11:00:00	NAMnest_mem000	REFC	590000	CONUS	>=40	729	0.1252
2024-05-18 11:00:00	NAMnest_mem000	REFC	590000	CONUS	>=30	729	0.34222
2024-05-18 11:00:00	NAMnest_mem000	REFC	590000	CONUS	>=20	729	0.42638
2024-05-18 11:00:00	NAMnest_mem000	REFC	590000	CONUS	>=50	361	0.024912
2024-05-18 11:00:00	NAMnest_mem000	REFC	590000	CONUS	>=40	361	0.10737
2024-05-18 11:00:00	NAMnest_mem000	REFC	590000	CONUS	>=30	361	0.30758
2024-05-18 11:00:00	NAMnest_mem000	REFC	590000	CONUS	>=20	361	0.39736
2024-05-18 11:00:00	NAMnest_mem000	REFC	590000	CONUS	>=50	729	0.035411
2024-05-18 11:00:00	NAMnest_mem000	REFC	590000	CONUS	>=50	81	0.016664
2024-05-18 11:00:00	NAMnest_mem000	REFC	590000	CONUS	>=30	81	0.251
2024-05-18 11:00:00	NAMnest_mem000	REFC	590000	CONUS	>=20	81	0.34819
2024-05-18 11:00:00	NAMnest_mem000	REFC	590000	CONUS	>=50	25	0.006356
2024-05-18 11:00:00	NAMnest_mem000	REFC	590000	CONUS	>=40	25	0.062355
2024-05-18 11:00:00	NAMnest_mem000	REFC	590000	CONUS	>=30	25	0.2183
2024-05-18 11:00:00	NAMnest_mem000	REFC	590000	CONUS	>=20	25	0.31731
2024-05-18 11:00:00	NAMnest_mem000	REFC	590000	CONUS	>=50	9	0.0019126
2024-05-18 11:00:00	NAMnest_mem000	REFC	590000	CONUS	>=40	81	0.077147
2024-05-18 11:00:00	NAMnest_mem000	REFC	350000	CONUS	>=20	9	0.26595
2024-05-18 11:00:00	NAMnest_mem000	REFC	590000	CONUS	>=40	9	0.053227
2024-05-18 11:00:00	NAMnest_mem000	REFC	350000	CONUS	>=40	81	0.069123
2024-05-18 11:00:00	NAMnest_mem000	REFC	350000	CONUS	>=50	9	0.0031658
2024-05-18 11:00:00	NAMnest_mem000	REFC	350000	CONUS	>=20	25	0.28496
2024-05-18 11:00:00	NAMnest_mem000	REFC	350000	CONUS	>=30	25	0.17101
2024-05-18 11:00:00	NAMnest_mem000	REFC	350000	CONUS	>=40	25	0.048772
2024-05-18 11:00:00	NAMnest_mem000	REFC	350000	CONUS	>=50	25	0.0081606
2024-05-18 11:00:00	NAMnest_mem000	REFC	350000	CONUS	>=20	81	0.31457
2024-05-18 11:00:00	NAMnest_mem000	REFC	350000	CONUS	>=40	9	0.040186
2024-05-18 11:00:00	NAMnest_mem000	REFC	350000	CONUS	>=30	81	0.20268
2024-05-18 11:00:00	NAMnest_mem000	REFC	350000	CONUS	>=50	81	0.023766
2024-05-18 11:00:00	NAMnest_mem000	REFC	350000	CONUS	>=20	361	0.36513
2024-05-18 11:00:00	NAMnest_mem000	REFC	350000	CONUS	>=30	361	0.26295
2024-05-18 11:00:00	NAMnest_mem000	REFC	350000	CONUS	>=40	361	0.12879
2024-05-18 11:00:00	NAMnest_mem000	REFC	350000	CONUS	>=50	361	0.095859
2024-05-18 11:00:00	NAMnest_mem000	REFC	350000	CONUS	>=20	729	0.39626
2024-05-18 11:00:00	NAMnest_mem000	REFC	350000	CONUS	>=30	9	0.15284
2024-05-18 11:00:00	NAMnest_mem000	REFC	350000	CONUS	>=30	729	0.29921
2024-05-18 11:00:00	NAMnest_mem000	REFC	350000	CONUS	>=40	729	0.18049
2024-05-18 12:00:00	NAMnest_mem000	REFC	120000	CONUS	>=50	9	0.024864
2024-05-18 12:00:00	NAMnest_mem000	REFC	120000	CONUS	>=40	729	0.27608
2024-05-18 12:00:00	NAMnest_mem000	REFC	120000	CONUS	>=30	729	0.52538
2024-05-18 12:00:00	NAMnest_mem000	REFC	120000	CONUS	>=20	729	0.65852
2024-05-18 12:00:00	NAMnest_mem000	REFC	120000	CONUS	>=50	361	0.069857
2024-05-18 12:00:00	NAMnest_mem000	REFC	120000	CONUS	>=40	361	0.21982
2024-05-18 12:00:00	NAMnest_mem000	REFC	120000	CONUS	>=30	361	0.46543
2024-05-18 12:00:00	NAMnest_mem000	REFC	120000	CONUS	>=20	361	0.6092
2024-05-18 12:00:00	NAMnest_mem000	REFC	120000	CONUS	>=40	9	0.085198
2024-05-18 12:00:00	NAMnest_mem000	REFC	120000	CONUS	>=50	81	0.05013
2024-05-18 12:00:00	NAMnest_mem000	REFC	120000	CONUS	>=30	81	0.36582
2024-05-18 12:00:00	NAMnest_mem000	REFC	120000	CONUS	>=20	81	0.52638
2024-05-18 12:00:00	NAMnest_mem000	REFC	120000	CONUS	>=50	25	0.034225
2024-05-18 12:00:00	NAMnest_mem000	REFC	120000	CONUS	>=40	25	0.10652
2024-05-18 12:00:00	NAMnest_mem000	REFC	120000	CONUS	>=30	25	0.30811
2024-05-18 12:00:00	NAMnest_mem000	REFC	120000	CONUS	>=20	25	0.47613
2024-05-18 12:00:00	NAMnest_mem000	REFC	120000	CONUS	>=20	9	0.4433
2024-05-18 12:00:00	NAMnest_mem000	REFC	120000	CONUS	>=40	81	0.1479
2024-05-18 12:00:00	NAMnest_mem000	REFC	120000	CONUS	>=30	9	0.27455
2024-05-18 12:00:00	NAMnest_mem000	REFC	600000	CONUS	>=50	729	0.013373
2024-05-18 12:00:00	NAMnest_mem000	REFC	120000	CONUS	>=50	729	0.08222
2024-05-18 12:00:00	NAMnest_mem000	REFC	600000	CONUS	>=40	729	0.032224
2024-05-18 12:00:00	NAMnest_mem000	REFC	600000	CONUS	>=30	729	0.23419
2024-05-18 12:00:00	NAMnest_mem000	REFC	600000	CONUS	>=20	729	0.42679
2024-05-18 12:00:00	NAMnest_mem000	REFC	600000	CONUS	>=50	361	0.0063223
2024-05-18 12:00:00	NAMnest_mem000	REFC	600000	CONUS	>=40	361	0.023463
2024-05-18 12:00:00	NAMnest_mem000	REFC	600000	CONUS	>=30	361	0.20651
2024-05-18 12:00:00	NAMnest_mem000	REFC	600000	CONUS	>=20	361	0.3986
2024-05-18 12:00:00	NAMnest_mem000	REFC	600000	CONUS	>=50	81	0.0010342
2024-05-18 12:00:00	NAMnest_mem000	REFC	600000	CONUS	>=40	81	0.017682
2024-05-18 12:00:00	NAMnest_mem000	REFC	600000	CONUS	>=30	81	0.16882
2024-05-18 12:00:00	NAMnest_mem000	REFC	600000	CONUS	>=20	81	0.35293
2024-05-18 12:00:00	NAMnest_mem000	REFC	600000	CONUS	>=50	25	0.00018884
2024-05-18 12:00:00	NAMnest_mem000	REFC	600000	CONUS	>=40	25	0.014694
2024-05-18 12:00:00	NAMnest_mem000	REFC	600000	CONUS	>=30	25	0.14747
2024-05-18 12:00:00	NAMnest_mem000	REFC	600000	CONUS	>=20	25	0.32417
2024-05-18 12:00:00	NAMnest_mem000	REFC	600000	CONUS	>=50	9	0.0
2024-05-18 12:00:00	NAMnest_mem000	REFC	600000	CONUS	>=40	9	0.012791
2024-05-18 12:00:00	NAMnest_mem000	REFC	600000	CONUS	>=20	9	0.30442
2024-05-18 12:00:00	NAMnest_mem000	REFC	600000	CONUS	>=30	9	0.13423
2024-05-18 12:00:00	NAMnest_mem000	REFC	360000	CONUS	>=20	9	0.3053
2024-05-18 12:00:00	NAMnest_mem000	REFC	360000	CONUS	>=20	361	0.4043
2024-05-18 12:00:00	NAMnest_mem000	REFC	360000	CONUS	>=30	729	0.23625
2024-05-18 12:00:00	NAMnest_mem000	REFC	360000	CONUS	>=50	729	0.071628
2024-05-18 12:00:00	NAMnest_mem000	REFC	360000	CONUS	>=40	729	0.082048
2024-05-18 12:00:00	NAMnest_mem000	REFC	360000	CONUS	>=50	361	0.034474
2024-05-18 12:00:00	NAMnest_mem000	REFC	360000	CONUS	>=40	361	0.045053
2024-05-18 12:00:00	NAMnest_mem000	REFC	360000	CONUS	>=30	361	0.21224
2024-05-18 12:00:00	NAMnest_mem000	REFC	360000	CONUS	>=20	729	0.43118
2024-05-18 12:00:00	NAMnest_mem000	REFC	360000	CONUS	>=50	81	0.0091936
2024-05-18 12:00:00	NAMnest_mem000	REFC	360000	CONUS	>=40	81	0.016773
2024-05-18 12:00:00	NAMnest_mem000	REFC	360000	CONUS	>=20	81	0.35684
2024-05-18 12:00:00	NAMnest_mem000	REFC	360000	CONUS	>=50	25	0.0005857
2024-05-18 12:00:00	NAMnest_mem000	REFC	360000	CONUS	>=40	25	0.0078956
2024-05-18 12:00:00	NAMnest_mem000	REFC	360000	CONUS	>=30	25	0.14369
2024-05-18 12:00:00	NAMnest_mem000	REFC	360000	CONUS	>=20	25	0.32614
2024-05-18 12:00:00	NAMnest_mem000	REFC	360000	CONUS	>=50	9	0.0
2024-05-18 12:00:00	NAMnest_mem000	REFC	360000	CONUS	>=40	9	0.0049892
2024-05-18 12:00:00	NAMnest_mem000	REFC	360000	CONUS	>=30	9	0.12855
2024-05-18 12:00:00	NAMnest_mem000	REFC	360000	CONUS	>=30	81	0.16988
2024-05-18 13:00:00	NAMnest_mem000	REFC	130000	CONUS	>=50	25	0.010391
2024-05-18 13:00:00	NAMnest_mem000	REFC	130000	CONUS	>=40	25	0.09455
2024-05-18 13:00:00	NAMnest_mem000	REFC	370000	CONUS	>=20	9	0.28259
2024-05-18 13:00:00	NAMnest_mem000	REFC	130000	CONUS	>=20	25	0.47723
2024-05-18 13:00:00	NAMnest_mem000	REFC	130000	CONUS	>=50	9	0.0091823
2024-05-18 13:00:00	NAMnest_mem000	REFC	130000	CONUS	>=30	25	0.29147
2024-05-18 13:00:00	NAMnest_mem000	REFC	130000	CONUS	>=20	81	0.52853
2024-05-18 13:00:00	NAMnest_mem000	REFC	130000	CONUS	>=20	729	0.66889
2024-05-18 13:00:00	NAMnest_mem000	REFC	130000	CONUS	>=40	81	0.12954
2024-05-18 13:00:00	NAMnest_mem000	REFC	130000	CONUS	>=50	81	0.011027
2024-05-18 13:00:00	NAMnest_mem000	REFC	130000	CONUS	>=20	361	0.61579
2024-05-18 13:00:00	NAMnest_mem000	REFC	130000	CONUS	>=30	361	0.44464
2024-05-18 13:00:00	NAMnest_mem000	REFC	130000	CONUS	>=40	361	0.21002
2024-05-18 13:00:00	NAMnest_mem000	REFC	130000	CONUS	>=50	361	0.015444
2024-05-18 13:00:00	NAMnest_mem000	REFC	130000	CONUS	>=30	729	0.51317
2024-05-18 13:00:00	NAMnest_mem000	REFC	130000	CONUS	>=40	729	0.27597
2024-05-18 13:00:00	NAMnest_mem000	REFC	130000	CONUS	>=30	81	0.34295
2024-05-18 13:00:00	NAMnest_mem000	REFC	130000	CONUS	>=40	9	0.07869
2024-05-18 13:00:00	NAMnest_mem000	REFC	370000	CONUS	>=30	25	0.13487
2024-05-18 13:00:00	NAMnest_mem000	REFC	130000	CONUS	>=20	9	0.44449
2024-05-18 13:00:00	NAMnest_mem000	REFC	370000	CONUS	>=30	729	0.22861
2024-05-18 13:00:00	NAMnest_mem000	REFC	370000	CONUS	>=20	729	0.4099
2024-05-18 13:00:00	NAMnest_mem000	REFC	370000	CONUS	>=50	361	0.0022085
2024-05-18 13:00:00	NAMnest_mem000	REFC	370000	CONUS	>=40	361	0.044962
2024-05-18 13:00:00	NAMnest_mem000	REFC	370000	CONUS	>=30	361	0.19868
2024-05-18 13:00:00	NAMnest_mem000	REFC	370000	CONUS	>=20	361	0.38046
2024-05-18 13:00:00	NAMnest_mem000	REFC	370000	CONUS	>=50	81	0.00043795
2024-05-18 13:00:00	NAMnest_mem000	REFC	370000	CONUS	>=40	81	0.024635
2024-05-18 13:00:00	NAMnest_mem000	REFC	370000	CONUS	>=30	81	0.15712
2024-05-18 13:00:00	NAMnest_mem000	REFC	370000	CONUS	>=20	81	0.33176
2024-05-18 13:00:00	NAMnest_mem000	REFC	370000	CONUS	>=50	25	0.0
2024-05-18 13:00:00	NAMnest_mem000	REFC	370000	CONUS	>=40	25	0.018602
2024-05-18 13:00:00	NAMnest_mem000	REFC	130000	CONUS	>=50	729	0.018969
2024-05-18 13:00:00	NAMnest_mem000	REFC	370000	CONUS	>=20	25	0.30192
2024-05-18 13:00:00	NAMnest_mem000	REFC	370000	CONUS	>=50	9	0.0
2024-05-18 13:00:00	NAMnest_mem000	REFC	370000	CONUS	>=40	9	0.015309
2024-05-18 13:00:00	NAMnest_mem000	REFC	370000	CONUS	>=30	9	0.12196
2024-05-18 13:00:00	NAMnest_mem000	REFC	130000	CONUS	>=30	9	0.26199
2024-05-18 13:00:00	NAMnest_mem000	REFC	370000	CONUS	>=40	729	0.069105
2024-05-18 13:00:00	NAMnest_mem000	REFC	370000	CONUS	>=50	729	0.006628
2024-05-18 14:00:00	NAMnest_mem000	REFC	140000	CONUS	>=40	729	0.35352
2024-05-18 14:00:00	NAMnest_mem000	REFC	380000	CONUS	>=30	25	0.14593
2024-05-18 14:00:00	NAMnest_mem000	REFC	380000	CONUS	>=40	25	0.037389
2024-05-18 14:00:00	NAMnest_mem000	REFC	380000	CONUS	>=50	25	0.0
2024-05-18 14:00:00	NAMnest_mem000	REFC	380000	CONUS	>=20	81	0.29712
2024-05-18 14:00:00	NAMnest_mem000	REFC	380000	CONUS	>=30	81	0.16844
2024-05-18 14:00:00	NAMnest_mem000	REFC	380000	CONUS	>=40	81	0.052898
2024-05-18 14:00:00	NAMnest_mem000	REFC	380000	CONUS	>=50	81	0.0
2024-05-18 14:00:00	NAMnest_mem000	REFC	380000	CONUS	>=20	25	0.27051
2024-05-18 14:00:00	NAMnest_mem000	REFC	140000	CONUS	>=30	729	0.68507
2024-05-18 14:00:00	NAMnest_mem000	REFC	380000	CONUS	>=40	361	0.092501
2024-05-18 14:00:00	NAMnest_mem000	REFC	380000	CONUS	>=50	361	0.0014568
2024-05-18 14:00:00	NAMnest_mem000	REFC	380000	CONUS	>=20	729	0.369
2024-05-18 14:00:00	NAMnest_mem000	REFC	380000	CONUS	>=30	729	0.23972
2024-05-18 14:00:00	NAMnest_mem000	REFC	380000	CONUS	>=40	729	0.12905
2024-05-18 14:00:00	NAMnest_mem000	REFC	380000	CONUS	>=50	729	0.0065084
2024-05-18 14:00:00	NAMnest_mem000	REFC	380000	CONUS	>=20	9	0.25307
2024-05-18 14:00:00	NAMnest_mem000	REFC	380000	CONUS	>=30	361	0.21068
2024-05-18 14:00:00	NAMnest_mem000	REFC	380000	CONUS	>=50	9	0.0
2024-05-18 14:00:00	NAMnest_mem000	REFC	380000	CONUS	>=20	361	0.34057
2024-05-18 14:00:00	NAMnest_mem000	REFC	380000	CONUS	>=30	9	0.13238
2024-05-18 14:00:00	NAMnest_mem000	REFC	140000	CONUS	>=50	361	0.027059
2024-05-18 14:00:00	NAMnest_mem000	REFC	380000	CONUS	>=40	9	0.029587
2024-05-18 14:00:00	NAMnest_mem000	REFC	140000	CONUS	>=40	361	0.27614
2024-05-18 14:00:00	NAMnest_mem000	REFC	140000	CONUS	>=30	361	0.63614
2024-05-18 14:00:00	NAMnest_mem000	REFC	140000	CONUS	>=20	361	0.65474
2024-05-18 14:00:00	NAMnest_mem000	REFC	140000	CONUS	>=50	81	0.0070447
2024-05-18 14:00:00	NAMnest_mem000	REFC	140000	CONUS	>=40	81	0.14309
2024-05-18 14:00:00	NAMnest_mem000	REFC	140000	CONUS	>=30	81	0.53302
2024-05-18 14:00:00	NAMnest_mem000	REFC	140000	CONUS	>=20	81	0.56989
2024-05-18 14:00:00	NAMnest_mem000	REFC	140000	CONUS	>=20	729	0.70417
2024-05-18 14:00:00	NAMnest_mem000	REFC	140000	CONUS	>=40	25	0.092463
2024-05-18 14:00:00	NAMnest_mem000	REFC	140000	CONUS	>=50	25	0.0012393
2024-05-18 14:00:00	NAMnest_mem000	REFC	140000	CONUS	>=50	729	0.035226
2024-05-18 14:00:00	NAMnest_mem000	REFC	140000	CONUS	>=30	9	0.42472
2024-05-18 14:00:00	NAMnest_mem000	REFC	140000	CONUS	>=20	9	0.48224
2024-05-18 14:00:00	NAMnest_mem000	REFC	140000	CONUS	>=50	9	0.0
2024-05-18 14:00:00	NAMnest_mem000	REFC	140000	CONUS	>=20	25	0.51696
2024-05-18 14:00:00	NAMnest_mem000	REFC	140000	CONUS	>=30	25	0.46555
2024-05-18 14:00:00	NAMnest_mem000	REFC	140000	CONUS	>=40	9	0.072363
2024-05-18 15:00:00	NAMnest_mem000	REFC	390000	CONUS	>=50	729	0.0074435
2024-05-18 15:00:00	NAMnest_mem000	REFC	390000	CONUS	>=40	729	0.2151
2024-05-18 15:00:00	NAMnest_mem000	REFC	390000	CONUS	>=20	361	0.31081
2024-05-18 15:00:00	NAMnest_mem000	REFC	390000	CONUS	>=30	729	0.23751
2024-05-18 15:00:00	NAMnest_mem000	REFC	390000	CONUS	>=20	729	0.34082
2024-05-18 15:00:00	NAMnest_mem000	REFC	390000	CONUS	>=50	361	0.0015225
2024-05-18 15:00:00	NAMnest_mem000	REFC	390000	CONUS	>=40	361	0.18451
2024-05-18 15:00:00	NAMnest_mem000	REFC	390000	CONUS	>=30	361	0.21011
2024-05-18 15:00:00	NAMnest_mem000	REFC	390000	CONUS	>=50	81	0.00036837
2024-05-18 15:00:00	NAMnest_mem000	REFC	390000	CONUS	>=50	25	0.0
2024-05-18 15:00:00	NAMnest_mem000	REFC	390000	CONUS	>=30	81	0.16798
2024-05-18 15:00:00	NAMnest_mem000	REFC	390000	CONUS	>=20	81	0.26657
2024-05-18 15:00:00	NAMnest_mem000	REFC	390000	CONUS	>=40	25	0.077801
2024-05-18 15:00:00	NAMnest_mem000	REFC	390000	CONUS	>=30	25	0.14561
2024-05-18 15:00:00	NAMnest_mem000	REFC	390000	CONUS	>=20	25	0.24229
2024-05-18 15:00:00	NAMnest_mem000	REFC	390000	CONUS	>=50	9	0.0
2024-05-18 15:00:00	NAMnest_mem000	REFC	390000	CONUS	>=30	9	0.13242
2024-05-18 15:00:00	NAMnest_mem000	REFC	390000	CONUS	>=20	9	0.22672
2024-05-18 15:00:00	NAMnest_mem000	REFC	390000	CONUS	>=40	81	0.11079
2024-05-18 15:00:00	NAMnest_mem000	REFC	390000	CONUS	>=40	9	0.063736
2024-05-18 15:00:00	NAMnest_mem000	REFC	150000	CONUS	>=20	81	0.5547
2024-05-18 15:00:00	NAMnest_mem000	REFC	150000	CONUS	>=20	9	0.47189
2024-05-18 15:00:00	NAMnest_mem000	REFC	150000	CONUS	>=40	729	0.44061
2024-05-18 15:00:00	NAMnest_mem000	REFC	150000	CONUS	>=30	729	0.62735
2024-05-18 15:00:00	NAMnest_mem000	REFC	150000	CONUS	>=20	729	0.67996
2024-05-18 15:00:00	NAMnest_mem000	REFC	150000	CONUS	>=50	361	0.031459
2024-05-18 15:00:00	NAMnest_mem000	REFC	150000	CONUS	>=40	361	0.34454
2024-05-18 15:00:00	NAMnest_mem000	REFC	150000	CONUS	>=30	361	0.58098
2024-05-18 15:00:00	NAMnest_mem000	REFC	150000	CONUS	>=20	361	0.63499
2024-05-18 15:00:00	NAMnest_mem000	REFC	150000	CONUS	>=50	81	0.0049208
2024-05-18 15:00:00	NAMnest_mem000	REFC	150000	CONUS	>=50	729	0.054977
2024-05-18 15:00:00	NAMnest_mem000	REFC	150000	CONUS	>=30	81	0.48971
2024-05-18 15:00:00	NAMnest_mem000	REFC	150000	CONUS	>=50	25	8.3288e-05
2024-05-18 15:00:00	NAMnest_mem000	REFC	150000	CONUS	>=40	25	0.14824
2024-05-18 15:00:00	NAMnest_mem000	REFC	150000	CONUS	>=30	25	0.43313
2024-05-18 15:00:00	NAMnest_mem000	REFC	150000	CONUS	>=20	25	0.50461
2024-05-18 15:00:00	NAMnest_mem000	REFC	150000	CONUS	>=50	9	0.0
2024-05-18 15:00:00	NAMnest_mem000	REFC	150000	CONUS	>=40	9	0.1206
2024-05-18 15:00:00	NAMnest_mem000	REFC	150000	CONUS	>=30	9	0.39821
2024-05-18 15:00:00	NAMnest_mem000	REFC	150000	CONUS	>=40	81	0.20906
2024-05-18 16:00:00	NAMnest_mem000	REFC	400000	CONUS	>=20	81	0.29128
